code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[08080014],(05.08.2008),"Může řidič vozidla z výhledu odbočit vpravo, aniž by porušil pravidla bezpečného provozu?",/Vestnik/GetImageQuestion/0249_6335354334896_128624129489795000.swf.mp4,"Ne, před křižovatkou se zařadil do jízdního pruhu, odkud nesmí odbočit směrem vpravo i když dává znamení o změně směru jízdy.","Ne, situace před vozidlem mu to nedovoluje kvůli odbočujícím vozidlům v protisměru.","Ano, na světelném signalizačním zařízením je dán pokyn ""Volno"". Řidič může pokračovat v započatém jízdním úkonu."
[08080016],(05.08.2008),Můžete jako řidič vozidla z výhledu vjet do křižovatky?,/Vestnik/GetImageQuestion/5010_6335354350049_128624131004951250.swf.mp4,"Ne, řidiči ostatních vozidel musí umožnit jízdu vozidel s právem přednostní jízdy.","Ano, i řidič vozidla s právem přednostní jízdy je povinnen dát přednost vozidlům přijíždějícím zprava.","Ano, řidič vozidla, i když má za jízdy rozsvícené zvláštní výstražné světlo modré barvy, má povinnosti jako ostatní účastníci provozu na pozemních komunikacích."
[08080018],(05.08.2008),Jak se zachováte v této situaci?,/Vestnik/GetImageQuestion/5062_6335354359696_128624131969795000.swf.mp4,"Zastavím v takové vzdálenosti od signalizačního zařízení, abych umožnil průjezd případným protijedoucím vozidlům. Počkám na signál ""Volno"".","Situace je dostatečně přehledná a tak pojedu dál, i když svítí na světelném signalizačním zařízení signál ""Stůj"".","Úsek projedu zvýšenou rychlostí. Žádné vozidlo v protisměru nejede. Nebudu čekat na signál ""Volno""."
[08080020],(05.08.2008),Řidiči motorových vozidel mohou vjet do vyznačeného středního pruhu pozemní komunikace:,/Vestnik/GetImageQuestion/0235_6335354373785_128624133378545000.swf.mp4,"Pouze tehdy, pokud je to nutné k objíždění, odbočování nebo vjíždění na  pozemní komunikaci.","Kdykoliv, pokud tramvaj neomezí v jízdě nebo jej užít k předjíždění tramvaje, která stojí v zastávce.","Při předjíždění pomaleji jedoucích motorových vozidel, ale musí dávat včas znamení o změně směru jízdy."
[08080025],(05.08.2008),Při míjení osvětlených vozidel řidič musí:,/Vestnik/GetImageQuestion/0133_6335354407569_128624136757138750.swf.mp4,"Sledovat jízdu osvětleného vozidla, vyvarovat se pohledu do rozsvícených světel, aby nedošlo k oslnění a krátkodobému výpadku ostrého vidění.","Sledovat jízdu pohledem do rozsvícených světel, k oslnění a krátkodobému výpadku ostrého vidění za tak krátkou dobu pohledu nemůže dojít.",Sledovat pouze  vlastní směr jízdy. Chování protijedoucích řidičů není nebezpečím.
[08080030],(08.01.2024),Na tomto místě může zastavit a stát:,/Vestnik/GetImageQuestion/0478_6335354970249_128624193025107500.swf.mp4,"Jen vozidlo, které přepravuje osobu těžce postiženou nebo těžce pohybově postiženou, které je označeno speciálním označením a příslušnou registrační značkou.","Vozidlo rodinných příslušníků osoby těžce postižené, které ale není označeno speciálním označením.","Pokud je parkovací místo volné, může zde zastavit a stát i jiné vozidlo s označením O1."
[08080032],(06.08.2008),Krajnice je část povrchu pozemní komunikace:,,Která leží mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace.,Kde končí pozemní komunikace označená vodorovným dopravním značením (podélnou čarou souvislou).,"Kterou se rozumí nezpevněná část vozovky, která není součástí pozemní komunikace."
[08080036],(06.08.2008),Světelný ukazatel nad pozemní komunikací ukazuje:,/Vestnik/GetImageQuestion/0010_6335360594362_128624755436201250.swf.mp4,Nejvyšší dovolenou rychlost jízdy v daném úseku.,Nejnižší dovolenou rychlost jízdy v daném úseku.,"Okamžitou rychlost jízdy vozidel, která projíždějí daným úsekem."
[08100001],(31.03.2008),"Pokud nepřetržitě řídíte vozidlo o celkové hmotnosti 16 t, musíte zařadit bezpečnostní přestávku nejpozději:",,"Po 4,5 hodinách.",Po 5 hodinách.,"Po 5,5 hodinách."
[08100003],(06.10.2008),Při jízdě na dálnici jste se stali s vaším automobilem účastníkem dopravní nehody.  V jakém pořadí budete postupovat?,,"Okamžitě zastavíte vozidlo, zabezpečíte místo nehody a poskytnete první pomoc případným poraněným.","Okamžitě zastavíte vozidlo, vyhledáte svědky nehody. První pomoc případným poraněným poskytne přivolaná lékařská záchranná služba.","Okamžitě zastavíte vozidlo, zavoláte policii, zapnete varovná světla a počkáte ve vozidle na příjezd policie a lékařské záchranné služby."
[08100004],(06.10.2008),Silniční dopravou pro cizí potřeby se rozumí:,,"Doprava, při níž vzniká mezi provozovatelem silniční dopravy a osobou, jejíž přepravní potřeba se uspokojuje, závazkový vztah, jehož předmětem je přeprava osob, věcí nebo zvířat.","Doprava, jejíž předmětem je přeprava osob, věcí nebo zvířat i bez smluvního závazku.","Doprava, při níž vzniká mezi provozovatelem silniční dopravy a osobou jejíž přepravní potřeby uspokojuje závazkový vztah, jehož předmětem je pouze přeprava osob."
[08100005],(07.06.2006),Během jízdy motorovým vozidlem není ze zákona zakázáno kouřit:,,Řidiči osobního motorového vozidla.,"Řidiči motocyklu, mopedu nebo jízdním kole.",Řidiči vozidla hromadné dopravy osob.
[08100006],(06.10.2008),U parkovací brzdy vzduchotlakých brzd s pružinovým brzdovým válcem zajišťuje odbrzdění:,,Tlakový vzduch v brzdovém válci.,Pružina v brzdovém válci.,Vypuštění tlakového vzduchu z válce.
[08100011],(06.10.2008),Silniční linkovou osobní dopravou se rozumí:,,"Pravidelné poskytování přepravních služeb na určené trase dopravní cesty, při kterém cestující vystupují a nastupují na předem určených zastávkách.","Pravidelné poskytování přepravních služeb za úplatu na trase, při které cestující nastupují a vystupují na místech, která si sami určí.","Nepravidelné poskytování přepravních služeb na libovolné trase, při které cestující nastupují a vystupují na předem určených zastávkách"
[08100088],(21.01.2016),"Vyberte dopravní značku, která řidiče upozorňuje na místo, kde je provoz na pozemní komunikaci řízen světelnými signály, které by řidič jinak neočekával, nebo které nejsou s ohledem na místní podmínky viditelné z dostatečné vzdálenosti:",,.,.,.
[08100094],(21.01.2016),"Která z vyobrazených dopravních značek neumožňuje řidiči, pokud to ostatní okolnosti provozu na pozemních komunikacích dovolují, jet rychlostí 25 km/h :",,.,.,.
[08110269],(12.11.2008),Jak se zachováte v této dopravní situaci?,/Vestnik/GetImageQuestion/5058_6336210210763.swf.mp4,"Snížím rychlost jízdy. Musím počítat s náhlým vstoupením do vozovky   osob, které vystupují z autobusu.","Pojedu stejnou rychlostí jako doposud. Autobus, který zastavil v zastávce, není důvodem ke zvýšené opatrnosti v jízdě.",Musím zastavit za autobusem a počkat než vyjede ze zastávky. Potom mohu pokračovat v jízdě.
[08120015],(03.01.2016),Tato dopravní značka upozorňuje na:,/Vestnik/GetImageQuestion/0043_6336408264363.swf.mp4,"Křižovatku, na které není přednost v jízdě upravena svislými dopravními značkami.","Křižovatku, na které je přednost v jízdě dále upravena svislými dopravními značkami.","Blízkost železničního přejezdu, který není opatřen železničním zabezpečovacím zařízením."
[08120016],(05.12.2008),Řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/0023_6336408310704.swf.mp4,Má přednost v jízdě před protijedoucími vozidly.,Nemá přednost v jízdě před protijedoucími vozidly.,Musí dodržovat označený směr jízdy.
[08120017],(05.12.2008),Řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/0037_6336408321370.swf.mp4,Musí dát přednost v jízdě vozidlu jedoucímu po kruhovém objezdu a jet ve směru šipek zobrazených na příkazové značce.,Má přednost v jízdě před vozidlem jedoucím po kruhovém objezdu pokud dává znamení o změně směru jízdy.,Musí vždy na hranici křižovatky zastavit vozidlo a dát přednost v jízdě vozidlu jedoucímu po kruhovém objezdu.
[08120021],(12.12.2008),Jaké nebezpečí hrozí při jízdě s motocyklem na mokré dlažbě?,,Zvýšený sklon k blokování kol při brzdění.,"Žádné, pokud mají pneumatiky potřebnou hloubku dezénu.",Žádné. Na dlažbě je motocykl stabilnější.
[08120022],(12.12.2008),"Pokud začne pršet, musí se motocyklista připravit na:",,Kluzkou vrstvu na povrchu vozovky.,Zkrácenou brzdnou dráhu motocyklu.,Snazší výjezd motocyklu ze zatáčky.
[08120023],(12.12.2008),Pokud je technickou prohlídkou silničního vozidla shledána nebezpečná závada:,,Vozidlo je technicky nezpůsobilé k provozu a nesmí být v provozu používáno.,Vozidlo je technicky způsobilé k provozu pouze na dobu 30 dnů.,Stanice kontroly technického stavu vozidla je povinna závadu odstranit.
[08120025],(12.12.2008),Přestavbou silničního vozidla je:,,Změna nebo úprava podstatných částí mechanismu nebo konstrukce provozovaného silničního vozidla.,"Každá oprava vozidla, při které bylo použito náhradních dílů.","Nahrazení nebo doplnění vozidla součástí nebo výbavou, která splňuje podmínky stanovené zákonem."
[08120026],(12.12.2008),Za přestavbu silničního vozidla se považuje:,,Změna nebo úprava podstatných částí mechanismu nebo konstrukce provozovaného silničního vozidla.,Výměna podstatné části mechanizmu nebo konstrukce silničního vozidla za náhradní díl k vozidlu.,"Nahrazení nebo doplnění vozidla součástí nebo výbavou, která splňuje podmínky stanovené zákonem."
[08120028],(20.06.2006),"Výrobce motorů, systémů a zařízení k pohonu vozidel:",,"Předepisuje pohonné hmoty, provozní hmoty a maziva používané k provozu silničních motorových vozidel.",Doporučuje pohonné hmoty a provozní hmoty používané v provozu silničních motorových vozidel.,Neurčuje pohonné hmoty a provozní hmoty používané v provozu silničních motorových vozidel.
[08120030],(12.12.2008),"S čím musíte počítat v případě, že je náklad nerovnoměrně rozložen?",,Dojde k nepovolenému překročení zatížení náprav.,Nerovnoměrné rozložení nákladu nemá vliv na zatížení náprav.,Řízení vozidla nebude nijak ovlivněno.
[08120031],(12.12.2008),Přetížení nákladního vozidla lze předejít:,,Kontrolním vážením naloženého vozidla.,Brzdnou zkouškou s naloženým vozidlem.,Pohledem na deformaci pneumatik vozidla.
[08120032],(12.12.2008),"Je zapotřebí být opatrný, pokud řídíte poprvé vozidlo,které neznáte?",,Ano. Nevíte jak vozidlo reaguje např. při brzdění.,Ano. Pouze pokud je vozidlo je na jiný typ paliva.,Ne. Každé vozidlo se ovládá stejně.
[08120033],(12.12.2008),"Musíte být opatrní, chcete-li použít k jízdě vozidlo, se kterým jedete poprvé?",,Ano. Ovládací prvky a rozměry vozidla mohou být pro Vás nezvyklé.,Ano. Pouze pokud je vozidlo na jiný typ paliva.,Ne. Každé vozidlo se ovládá stejně.
[08120034],(12.12.2008),Smyk vozidla při průjezdu zatáčkou může způsobit?,,Vadný tlumič pérování vozidla.,Malá hmotnost vozidla.,Snížená viditelnost.
[08120035],(12.12.2008),Stanice technické kontroly může při pravidelné technické prohlídce:,,"Seřizovat světlomety, pokud se jedná o jednoduché seřízení.",Seřizovat řídící funkce motoru u motorů s řízeným emisním systémem.,"Seřizovat brzdovou soustavu, řízení a nápravu."
[08120036],(12.12.2008),"Silniční vozidlo je technicky způsobilé k provozu na pozemních komunikacích, pokud:",,"Technickou prohlídkou silničního vozidla, jeho ústrojí a částí nebyly zjištěny žádné závady nebo jen lehké závady.","Technickou prohlídkou silničního vozidla, jeho ústrojí a částí nebyly zjištěny žádné závady.","Technickou prohlídkou silničního vozidla, jeho ústrojí a částí byly zjištěny jen závady, které neohrožují bezprostředně bezpečnost jízdy."
[08120037],(22.05.2006),"Pokud je na silničním vozidle shledána vážná závada, je vozidlo:",,Technicky způsobilé k provozu pouze na dobu 30 dnů ode dne vyznačení zápisu výsledku technické prohlídky silničního vozidla.,Technicky nezpůsobilé k provozu po dobu nutnou k odstranění závady ode dne vyznačení zápisu výsledku technické prohlídky silničního vozidla.,Technicky nezpůsobilé k provozu na pozemních komunikacích ode dne vyznačení zápisu výsledku technické prohlídky silničního vozidla.
[09010002],(05.01.2009),"Dojde-li při dopravní nehodě ke hmotné škodě na některém ze zúčastněných vozidel včetně přepravovaných věcí nižší než 100 000 Kč, jsou účastníci dopravní nehody povinni ohlásit tuto nehodu policistovi:",,Jestliže při ní došlo k poškození životního prostředí.,Pokud o to požádá svědek dopravní nehody.,Jestliže při ní vznikla škoda na vozidle hromadné přepravy osob.
[09010003],(05.01.2009),"Dojde-li při dopravní nehodě ke hmotné škodě na některém ze zúčastněných vozidel včetně přepravovaných věcí nižší než 100 000 Kč, jsou účastníci dopravní nehody povinni ohlásit tuto nehodu policistovi:",,Jestliže nemohou sami bez vynaložení nepřiměřeného úsilí zabezpečit obnovení plynulosti provozu na pozemních komunikacích.,Jestliže nehoda vznikla v důsledku nedání přednosti v jízdě.,Jestliže je nutno některé ze zúčastněných vozidel odstranit pomocí odtahové služby.
[09010004],(05.01.2009),Účastníci dopravní nehody jsou povinni neprodleně ohlásit policistovi:,,"Nehodu, při níž došlo k usmrcení nebo zranění osoby nebo k hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 100 000 Kč.","Nehodu, při níž došlo k usmrcení nebo zranění osoby; nejsou povinni ohlásit nehodu, při níž došlo jen k hmotné škodě bez ohledu na její výši.",Každou nehodu bez ohledu na výši hmotné škody.
